0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.001
8,0.013
9,0.04
10,0.07
11,0.087
12,0.088
13,0.057
14,0.015
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.003
32,0.09
33,0.201
34,0.285
35,0.303
36,0.268
37,0.188
38,0.064
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.011
56,0.095
57,0.185
58,0.229
59,0.223
60,0.178
61,0.11
62,0.032
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.001
80,0.018
81,0.036
82,0.049
83,0.06
84,0.05
85,0.025
86,0.006
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.008
105,0.024
106,0.044
107,0.056
108,0.053
109,0.034
110,0.008
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.003
128,0.038
129,0.083
130,0.112
131,0.11
132,0.084
133,0.049
134,0.012
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.001
152,0.024
153,0.059
154,0.089
155,0.102
156,0.088
157,0.056
158,0.02
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.002
176,0.016
177,0.036
178,0.054
179,0.064
180,0.061
181,0.04
182,0.011
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.001
200,0.035
201,0.081
202,0.121
203,0.133
204,0.113
205,0.073
206,0.021
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.004
224,0.047
225,0.103
226,0.138
227,0.152
228,0.134
229,0.086
230,0.026
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.004
248,0.026
249,0.051
250,0.067
251,0.062
252,0.043
253,0.023
254,0.006
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.001
272,0.019
273,0.043
274,0.061
275,0.071
276,0.059
277,0.035
278,0.011
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.008
297,0.022
298,0.032
299,0.034
300,0.024
301,0.014
302,0.003
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.011
320,0.075
321,0.14
322,0.19
323,0.194
324,0.161
325,0.11
326,0.041
327,0.001
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.009
344,0.049
345,0.097
346,0.134
347,0.142
348,0.115
349,0.073
350,0.027
351,0.001
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.011
368,0.052
369,0.097
370,0.129
371,0.145
372,0.143
373,0.107
374,0.045
375,0.003
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.016
392,0.077
393,0.136
394,0.195
395,0.218
396,0.195
397,0.129
398,0.043
399,0.001
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.025
416,0.151
417,0.293
418,0.36
419,0.369
420,0.328
421,0.24
422,0.112
423,0.006
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.036
440,0.153
441,0.268
442,0.352
443,0.382
444,0.352
445,0.264
446,0.124
447,0.01
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.048
464,0.205
465,0.351
466,0.435
467,0.455
468,0.413
469,0.31
470,0.149
471,0.012
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.041
488,0.177
489,0.335
490,0.419
491,0.43
492,0.383
493,0.283
494,0.141
495,0.015
496,0.0
497,0.0
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
511,0.042
512,0.16
513,0.29
514,0.375
515,0.408
516,0.369
517,0.269
518,0.123
519,0.01
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.03
536,0.125
537,0.229
538,0.297
539,0.307
540,0.263
541,0.178
542,0.071
543,0.003
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.031
560,0.135
561,0.24
562,0.296
563,0.309
564,0.272
565,0.184
566,0.073
567,0.005
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
