0,0.8879
1,0.9009
2,0.9178
3,0.9177
4,0.926
5,0.9452
6,0.9504
7,0.9512
8,0.9525
9,0.9565
10,0.9638
11,0.9734
12,0.9794
13,0.9825
14,0.9834
15,0.9839
16,0.9836
17,0.9818
18,0.9802
19,0.9799
20,0.9812
21,0.9829
22,0.9833
23,0.9821
24,0.9802
25,0.9765
26,0.9712
27,0.9612
28,0.9441
29,0.9212
30,0.8871
31,0.8299
32,0.753
33,0.6643
34,0.5768
35,0.5146
36,0.4801
37,0.4573
38,0.44
39,0.4165
40,0.3943
41,0.3734
42,0.3535
43,0.3379
44,0.3288
45,0.33
46,0.3426
47,0.3584
48,0.3789
49,0.3943
50,0.3979
51,0.4005
52,0.4148
53,0.4155
54,0.395
55,0.3549
56,0.2959
57,0.2508
58,0.2181
59,0.1892
60,0.1609
61,0.146
62,0.1458
63,0.1436
64,0.1218
65,0.0804
66,0.067
67,0.0981
68,0.1299
69,0.1469
70,0.1619
71,0.2062
72,0.2806
73,0.3464
74,0.4218
75,0.5119
76,0.5953
77,0.6525
78,0.6836
79,0.6893
80,0.6726
81,0.6465
82,0.6398
83,0.6374
84,0.6375
85,0.6292
86,0.6221
87,0.6442
88,0.6641
89,0.6749
90,0.6846
91,0.6975
92,0.7152
93,0.7552
94,0.7924
95,0.8143
96,0.8377
97,0.8603
98,0.8663
99,0.8656
100,0.8572
101,0.8472
102,0.8358
103,0.8208
104,0.7955
105,0.7653
106,0.7341
107,0.694
108,0.6636
109,0.6125
110,0.5663
111,0.5181
112,0.4944
113,0.4669
114,0.46
115,0.4624
116,0.4693
117,0.4743
118,0.477
119,0.4719
120,0.4505
121,0.4213
122,0.3875
123,0.3623
124,0.3317
125,0.3058
126,0.2851
127,0.2849
128,0.278
129,0.2445
130,0.216
131,0.2066
132,0.2136
133,0.2322
134,0.248
135,0.2548
136,0.2496
137,0.2213
138,0.1997
139,0.226
140,0.2591
141,0.2679
142,0.265
143,0.2907
144,0.2935
145,0.2855
146,0.2522
147,0.2255
148,0.1983
149,0.1873
150,0.161
151,0.1451
152,0.1564
153,0.1904
154,0.2915
155,0.4498
156,0.5906
157,0.6803
158,0.6969
159,0.7248
160,0.7908
161,0.847
162,0.9083
163,0.9188
164,0.9229
165,0.9351
166,0.947
167,0.9554
168,0.9611
169,0.9642
170,0.963
171,0.9595
172,0.9563
173,0.9622
174,0.9586
175,0.945
176,0.9018
177,0.8925
178,0.906
179,0.9285
180,0.9448
181,0.9505
182,0.9546
183,0.9557
184,0.9514
185,0.9447
186,0.9401
187,0.9312
188,0.9206
189,0.9133
190,0.9108
191,0.9065
192,0.8994
193,0.8888
194,0.875
195,0.8624
196,0.8575
197,0.8532
198,0.8551
199,0.8672
200,0.8745
201,0.8699
202,0.8577
203,0.8412
204,0.8265
205,0.8173
206,0.7879
207,0.7555
208,0.7359
209,0.709
210,0.6568
211,0.5819
212,0.5322
213,0.4386
214,0.3604
215,0.2849
216,0.2195
217,0.1803
218,0.1505
219,0.1174
220,0.0818
221,0.0567
222,0.0342
223,0.016
224,0.006
225,0.0028
226,0.0057
227,0.0202
228,0.0441
229,0.0651
230,0.0789
231,0.0901
232,0.1051
233,0.1272
234,0.1432
235,0.1446
236,0.1406
237,0.1572
238,0.1979
239,0.2656
240,0.3271
241,0.3849
242,0.4604
243,0.5204
244,0.5414
245,0.5266
246,0.5615
247,0.6073
248,0.6305
249,0.6471
250,0.687
251,0.7198
252,0.7512
253,0.779
254,0.7702
255,0.7586
256,0.7441
257,0.7268
258,0.697
259,0.6645
260,0.6308
261,0.5813
262,0.5204
