FR,FR,0
FR,DE,0.4
FR,IT,0.2
FR,ES,1.9
FR,UK,1.3
DE,FR,3.5
DE,DE,0
DE,IT,0.8
DE,ES,0
DE,UK,0.4
IT,FR,1.8
IT,DE,0.7
IT,IT,0
IT,ES,1.2
IT,UK,0
ES,FR,1.8
ES,DE,0
ES,IT,1.0
ES,ES,0
ES,UK,0
UK,FR,1.6
UK,DE,0.5
UK,IT,0
UK,ES,0
UK,UK,0
