Heure,Production_Elec
0,145.13665308184653
1,104.3592771306626
2,86.65372383789477
3,102.6827401713146
4,112.20693636111771
5,108.9329939208729
6,102.98037130224596
7,95.5395930289623
8,89.8846015412667
9,86.6106591010219
10,81.84856100612035
11,75.89593838749342
12,72.0267336853859
13,73.538225045558
14,107.9936444700692
15,199.0331344995251
16,298.64834690607523
17,374.35442368133005
18,418.35016165284406
19,433.96508368077684
20,399.66749650712586
21,363.4335036453423
22,314.171837125536
23,254.4697453176173
24,174.07327322457542
25,129.24022228018217
26,85.66939863662876
27,95.5395930289623
28,105.06378921876538
29,96.13485529082499
30,84.52724118450246
31,71.72910255445456
32,60.12148844813204
33,49.406767734603555
34,39.28730928293777
35,30.953637616860057
36,24.108121605439084
37,31.107863193562473
38,80.70661890701511
39,186.52011131736663
40,291.81004424297
41,366.67520137118765
42,401.5877798380588
43,406.3534846071182
44,388.6192932741088
45,349.2027897805524
46,295.30630836287384
47,234.31865354859988
48,163.96993713010932
49,119.24804702554559
50,77.52219726165286
51,72.62199594724859
52,71.72910255445456
53,60.12148844813204
54,48.81150547274086
55,42.56125172318258
56,43.454145115976615
57,50.00202999646625
58,57.44280826974992
59,60.41911957906339
60,60.41911957906339
61,68.01412342904946
62,97.91003740696063
63,174.19164741272058
64,261.8065760993871
65,360.6992430470454
66,414.09189401133324
67,446.0084321375334
68,450.0282557421855
69,426.2069452452042
70,373.52071738260867
71,293.9974096510033
72,209.00197404864628
73,126.94699836704555
74,88.64570994594222
75,80.65803648239496
76,79.76514308960093
77,73.2172582091113
78,64.88358654303359
79,56.549914876955874
80,50.00202999646625
81,46.13282529435874
82,43.15651398504527
83,37.79915362828103
84,32.14416214058544
85,41.116160805398735
86,86.06397926377934
87,184.0637528186436
88,283.82958412773837
89,362.06372217883074
90,408.6628308774545
91,431.38504865918236
92,431.71853117867096
93,401.5124703867865
94,334.5883153110854
95,251.1204934261002
96,163.5216870966334
97,118.44658544122355
98,75.08556779428733
99,57.14517713881857
100,53.57360356764241
101,48.51387434180952
102,45.835194163427396
103,40.775464937594506
104,37.79915362828103
105,39.28730928293777
106,43.15651398504527
107,47.620980949015475
108,51.78781678205433
109,59.811341634158815
110,99.15974902475861
111,191.96890348260288
112,266.40914628286004
113,340.3455586297264
114,385.4170536109785
115,393.2307724664658
116,367.37801779872206
117,351.8150695165463
118,318.9823022920367
119,265.90340481587987
120,208.84414179778605
121,145.8322561610653
122,87.30817319383007
123,75.89593838749342
124,85.12250344636516
125,87.50355249381593
126,86.90829023195323
127,83.63434779170844
128,78.87224969680689
129,76.78883178028745
130,77.0864629112188
131,76.19356951842477
132,72.91962707817994
133,70.22843121675595
134,101.83842920314072
135,197.92152610122983
136,289.31422768153186
137,355.36161172163867
138,390.29391921986735
139,404.7738971439895
140,405.44446885712443
141,379.72621073472567
142,323.30166804120955
143,248.58352314137863
144,167.500356978002
145,93.71095685952237
146,55.330752312988906
147,63.0977997574455
148,85.12250344636516
149,94.64669963616826
150,95.5395930289623
151,91.37275719592344
152,88.09881475567862
153,87.50355249381593
154,89.28933927940402
155,87.50355249381593
156,85.4201345772965
157,88.68156133449945
158,118.41434072682415
159,208.91775558848994
160,312.64422340816424
161,375.15949193981
162,415.50834688887545
163,438.0638234108591
164,434.82573235917147
165,410.8376806024459
166,363.64330964195943
167,297.96886618405625
168,212.38177499399438
169,114.60432311878924
170,59.53343953458499
171,58.633332793475304
172,71.13384029259186
173,68.45516011420975
174,55.95465261509318
175,43.751776246907966
176,33.63231779524218
177,28.870219700340634
178,25.893908391027164
179,24.108121605439084
180,21.727072557988308
181,27.86977214187489
182,73.44870425067542
183,181.4209240288187
184,286.7467083429792
185,374.4333398067602
186,432.79068151425116
187,464.2195115442603
188,472.85081434126937
189,462.6846844785729
190,434.96722689981095
191,374.5748343473997
192,274.97935097220704
193,156.74066051401124
194,78.00629868368603
195,58.03807053161261
196,47.32334981808413
197,34.82284231896757
198,27.382064045683897
199,23.215228212645044
200,19.346023510537538
201,19.94128577240023
202,27.97732630754659
203,43.454145115976615
204,63.693062019308194
205,87.73308752179064
206,148.1971828513163
207,292.32978170053934
208,420.0890616743804
209,513.8717213110173
210,571.9636766019762
211,612.5832203022999
212,627.0398625209066
213,609.321793545097
214,552.5996197206496
215,478.62735598522585
216,366.3968685655718
217,252.96334093915038
218,146.3305689267087
219,89.58697041033535
220,72.62199594724859
221,66.96700445955301
222,67.26463559048436
223,64.88358654303359
224,59.52622618626935
225,51.19255452019163
226,39.28730928293777
227,28.274957438477937
228,24.108121605439084
229,35.83410989990679
230,79.19873422100085
231,165.15876599326634
232,268.0515275142191
233,353.0792078309756
234,408.6664375516124
235,433.6029631210467
236,431.3689263019827
237,408.27376793805115
238,369.52783615762974
239,303.18282098659154
240,219.11973683974367
241,125.211489666646
242,65.93431218668786
243,69.88773534895171
244,91.07512606499209
245,83.63434779170844
246,65.18121767396494
247,41.3707271994572
248,28.870219700340634
249,29.763113093134674
250,27.97732630754659
251,21.727072557988308
252,17.560236724949455
253,30.345859671955488
254,91.25820503495711
255,199.60336539530402
256,298.12309176075865
