Heure,Production_Elec
0,110.12351844459829
1,105.95668261155943
2,103.57563356410866
3,101.1945845166579
4,97.92064207641307
5,91.6381436124554
6,111.32316733022876
7,245.05840562821214
8,393.13191195665706
9,478.3783072789147
10,527.3028846050745
11,542.3422734025021
12,528.4253130258433
13,492.6037188089784
14,438.5799541942705
15,370.6158934973886
16,289.75504901367106
17,201.91779864734553
18,152.9340342271131
19,156.55397486988838
20,152.68477016778087
21,144.94636076356585
22,134.52927118096872
23,119.64771463440138
24,107.44483826621617
25,102.6827401713146
26,100.0040599929325
27,93.75380624337421
28,90.77749493406074
29,91.3960929014388
30,135.30039906448079
31,264.40442913874966
32,378.43682570119154
33,454.0837153823738
34,495.6786752750794
35,509.41637870895215
36,501.43591859372054
37,475.43975837174787
38,429.4556409663443
39,364.5629300614056
40,283.62677612641585
41,197.7384471312648
42,148.39425781187063
43,158.93502391733915
44,153.87529469150627
45,142.8629428470464
46,133.33874665724332
47,122.92165707464619
48,113.69509201577445
49,106.55194487342212
50,102.08747790945193
51,98.51590433827577
52,96.73011755268769
53,91.45167332135357
54,110.70817603700854
55,210.14052482661475
56,307.48584902554364
57,390.60936836856683
58,440.1094789252318
59,461.827642474336
60,458.49811961417646
61,435.90679170363563
62,395.4109245261834
63,334.57388861445406
64,255.25678020530808
65,163.19350691187105
66,112.0832598382463
67,140.48189379959564
68,160.4231795719959
69,164.59001540503476
70,162.50659748851533
71,155.95871260802568
72,144.35109850170315
73,131.8505910025866
74,119.0524523725387
75,108.63536278994155
76,100.5993222547952
77,94.48356505058177
78,113.79564818615152
79,205.1363760206966
80,322.42298599202576
81,433.41267080276594
82,488.34545116746744
83,508.46429822208546
84,498.23367893059014
85,463.79268620271023
86,410.20104926427877
87,338.40724192800434
88,251.46288495447286
89,158.97109065891743
90,114.92868127637273
91,148.51793433474202
92,172.6260559401811
93,170.54263802366165
94,158.93502391733915
95,146.13688528729125
96,128.87427969327314
97,108.63536278994155
98,93.45617511244286
99,82.44382326798305
100,76.19356951842477
101,77.22095945656368
102,93.96552325358084
103,173.67890795044585
104,269.75839817437713
105,348.41745055343006
106,392.33787907367173
107,410.48446905159983
108,407.9366787444048
109,384.8056689919161
110,341.6311216360816
111,274.0400015214033
112,192.34184406480654
113,109.52486486159881
114,71.66100645149791
115,94.64669963616826
116,110.42114957552963
117,108.3377316590102
118,102.38510904038326
119,94.05143737430556
120,86.6106591010219
121,80.95566761332631
122,76.19356951842477
123,72.91962707817994
124,70.24094689979782
125,74.89549082902768
126,94.18784493323989
127,172.74655649493675
128,268.77046629895324
129,365.8109460186352
130,411.9259532952259
131,430.37017440408533
132,422.9849765507164
133,395.6871309651888
134,346.07585956869434
135,276.17899985783754
136,187.74648722964926
137,94.81004957477575
138,30.88554151390342
139,25.298646129164474
140,42.85888285411392
141,33.33468666431083
142,23.51285934357639
143,62.50253749558281
144,46.72808755622143
145,31.251268747791404
146,21.42944142705696
147,28.572588569409284
148,29.465481962203327
149,25.298646129164474
150,25.65546435416841
151,32.35757481136045
152,45.08761733845172
153,57.742350414270696
154,67.69867428035002
155,71.06765520322465
156,70.4168125214472
157,68.55571628458684
158,57.928820705372516
159,45.198778178281245
160,38.51639675244674
161,30.214969800768436
162,25.61600629145335
163,30.06074422406602
164,35.41810458083026
165,42.26362059225123
166,47.32334981808413
167,50.2996611273976
168,54.764128091367795
169,62.204906364651464
170,63.39543088837685
171,63.693062019308194
172,71.72910255445456
173,79.80460115231598
174,85.1889038887534
175,104.32342574210537
176,128.0694267878143
177,173.64475222245704
178,197.4104822995235
179,165.235771105107
180,157.1602725072456
181,174.91419287161253
182,223.35466877573919
183,214.27150927109636
184,145.65660589243694
185,86.25575188960738
186,47.307227460884434
187,38.692047021075076
188,30.65600648592871
189,21.42944142705696
190,18.453130117743495
191,21.131810296125614
192,26.19153952195851
193,23.215228212645044
194,16.07208107029272
195,19.346023510537538
196,35.7157357117616
197,54.5973868316235
198,77.43076545318087
199,114.50207128784376
200,186.14525972157358
201,250.10922584516098
202,359.01019040465553
203,372.61339729318325
204,326.7798987903243
205,260.1408591625126
206,220.07711966133655
207,199.3863460503712
208,145.2352982386342
209,96.18343771544514
210,34.159483954148236
211,15.476818808430028
212,10.71472071352848
213,7.738409404215014
214,5.35736035676424
215,3.869204702107507
216,4.166835833038854
217,3.5715735711761605
218,2.67868017838212
219,2.976311309313467
220,3.273942440244814
221,9.210442701672045
222,49.333369296920694
223,110.26183701712205
224,166.98401084156947
225,204.03558764487482
226,213.80544121985233
227,204.98406145758364
228,192.626959512696
229,177.51586793815397
230,153.7142864725303
231,98.53584872265435
232,78.5478915392234
233,51.35760011936753
234,32.38981952575986
235,40.477833806663156
236,43.15651398504527
237,43.454145115976615
238,47.02571868715278
239,47.620980949015475
240,50.89492338926029
241,44.34703850877066
242,32.441793271516794
243,27.679695176615244
244,26.19153952195851
245,32.128039783385745
246,77.20314143879558
247,179.10797108432453
248,279.7666957862134
249,352.45700318943966
250,399.29816259908
251,423.26648532444807
252,422.2032439977518
253,404.63218725032897
254,351.44212893434263
255,297.6765373878511
256,212.7797469422818
257,118.8984421488573
258,39.79474641048629
