Heure,Production_Elec
277,218.24805278585453
278,218.47928347439762
279,205.92849789009253
280,188.9401877214904
281,202.68680016424713
282,221.43756141292195
283,221.73519254385332
284,231.8546509955191
285,258.0461905174776
286,252.09356789885067
287,229.17597081713697
288,203.57969355704117
289,172.92368707111243
290,161.0184418338586
291,168.16158897621088
292,186.31708796302306
293,203.8773246879725
294,216.37783218708907
295,231.56062653874557
296,307.6952243161188
297,437.71548348869703
298,538.7919091702308
299,533.2605942054066
300,455.6019893848195
301,359.46691874097337
302,294.9346327351965
303,287.1047915225095
304,247.08051008404848
305,209.82994730659942
306,182.15025212998418
307,159.53028617920185
308,147.0297786800853
309,137.5055824902822
310,136.01742683562546
311,125.60033725302831
312,117.86192784881331
313,108.3377316590102
314,98.51590433827577
315,88.39644588660997
316,78.57461856587554
317,74.11015160190533
318,78.57461856587554
319,103.11486784759084
320,176.82895851479822
321,238.05866404008873
322,272.4888367454952
323,369.5704701884605
324,384.539851869342
325,392.88964589261946
326,313.7626144487331
327,237.82170031077737
328,209.0715504591503
329,194.65075962910075
330,182.15025212998418
331,185.424194570229
332,192.86497284351267
333,192.26971058164997
334,186.0194568320917
335,176.4952606422886
336,169.94737576179895
337,171.13790028552435
338,173.2213182020438
339,185.72182570116036
340,176.4952606422886
341,178.28104742787667
342,200.30575111679636
343,195.6942719244394
344,238.90106399467322
345,236.05564255654681
346,213.2330839574629
347,234.20897301631777
348,351.71790466730596
349,483.5992600767446
350,461.6946262365385
351,336.2141434792028
352,209.42836868415424
353,199.11522659307096
354,211.91336522311886
355,222.330454805716
356,233.04517551924448
357,246.73620754208642
358,247.62910093488046
359,235.72385569762662
360,230.36649534086237
361,219.65177462733388
362,210.72284069939346
363,216.0802010561577
364,213.10388974684423
365,212.8062586159129
366,227.3901840315489
367,237.12057954381135
368,305.2477748262798
369,415.6010436518738
370,555.0451581968991
371,588.7905478455602
372,580.1987031112662
373,528.5470785351253
374,435.5103000628957
375,298.6875896157693
376,121.55548228229247
377,89.28933927940402
378,82.44382326798305
379,82.44382326798305
380,84.52724118450246
381,81.84856100612035
382,76.4912006493561
383,72.0267336853859
384,71.4314714235232
385,67.26463559048436
386,55.95465261509318
387,44.64466963970201
388,43.454145115976615
389,50.89492338926029
390,64.28832428117089
391,79.6539822497714
392,112.07435082936226
393,197.89988605628287
394,290.9169354971549
395,297.758844834418
396,290.294730855619
397,235.3780728481172
398,156.53615685212029
399,114.13082636620851
400,102.64688878275739
401,107.7424693971475
402,121.43350141998945
403,138.69610701400757
404,142.8629428470464
405,144.6487296326345
406,163.6971220122407
407,155.363450346163
408,159.23265504827052
409,169.05448236900492
410,205.06784921169788
411,216.37783218708907
412,214.29441427056963
413,200.6033822477277
414,191.0791860579246
415,162.80422861944666
416,148.42650252627
417,170.16800178088965
418,368.2759981732213
419,495.6623375648587
420,467.83371914626724
421,449.5167812344371
422,410.175587192153
423,340.15144428426686
424,210.3732358227052
425,183.93603891557228
426,169.35211349993628
427,162.50659748851533
428,160.4231795719959
429,161.91133522665262
430,160.12554844106455
431,159.8279173101332
432,167.86395784527954
433,180.9597276062588
434,180.3644653443961
435,177.98341629694534
436,178.57867855880804
437,184.23367004650362
438,192.26971058164997
439,179.80866114524846
440,232.37481915913054
441,335.692495008044
442,496.76312594068054
443,558.6884345451897
444,569.2758720616889
445,521.4306584194251
446,453.22815368568433
447,346.0610021660209
448,241.31435775652338
449,210.12757843753076
450,205.66311147356058
451,215.78256992522637
452,213.69915200870693
453,213.69915200870693
454,211.31810296125616
455,227.09255290061756
456,249.41488772046853
457,259.236715041203
458,257.15329712468355
459,252.09356789885067
460,241.67647831625357
461,219.94940575826521
462,207.44889825914865
463,203.82174426805776
464,217.48053157650025
465,244.06834738617778
466,268.9420791873817
467,303.720161108908
