FR,offshore,429966,0.3403
FR,offshore,429967,0.4056
FR,offshore,429968,0.5091
FR,offshore,429969,0.4085
FR,offshore,429970,0.2932
FR,offshore,429971,0.357
FR,offshore,429972,0.3711
FR,offshore,429973,0.3197
FR,offshore,429974,0.2479
FR,offshore,429975,0.2905
FR,offshore,429976,0.3584
FR,offshore,429977,0.3556
FR,offshore,429978,0.301
FR,offshore,429979,0.2443
FR,offshore,429980,0.2
FR,offshore,429981,0.1502
FR,offshore,429982,0.1076
FR,offshore,429983,0.0987
FR,offshore,429984,0.1084
FR,offshore,429985,0.1283
FR,offshore,429986,0.1548
FR,offshore,429987,0.1811
FR,offshore,429988,0.1894
FR,offshore,429989,0.1831
FR,offshore,429990,0.1662
FR,offshore,429991,0.1447
FR,offshore,429992,0.1334
FR,offshore,429993,0.1217
FR,offshore,429994,0.1557
FR,offshore,429995,0.317
FR,offshore,429996,0.4508
FR,offshore,429997,0.5294
FR,offshore,429998,0.5621
FR,offshore,429999,0.5308
FR,offshore,430000,0.5691
FR,offshore,430001,0.5789
FR,offshore,430002,0.5465
FR,offshore,430003,0.5236
FR,offshore,430004,0.5149
FR,offshore,430005,0.5149
FR,offshore,430006,0.5077
FR,offshore,430007,0.4449
FR,offshore,430008,0.4041
FR,offshore,430009,0.3584
FR,offshore,430010,0.288
FR,offshore,430011,0.2313
FR,offshore,430012,0.1936
FR,offshore,430013,0.175
FR,offshore,430014,0.1548
FR,offshore,430015,0.1193
FR,offshore,430016,0.0923
FR,offshore,430017,0.065
FR,offshore,430018,0.0758
FR,offshore,430019,0.1076
FR,offshore,430020,0.0855
FR,offshore,430021,0.0616
FR,offshore,430022,0.0468
FR,offshore,430023,0.0534
FR,offshore,430024,0.0633
FR,offshore,430025,0.0503
FR,offshore,430026,0.0539
FR,offshore,430027,0.1161
FR,offshore,430028,0.2626
FR,offshore,430029,0.4478
FR,offshore,430030,0.5885
FR,offshore,430031,0.6979
FR,offshore,430032,0.7618
FR,offshore,430033,0.8294
FR,offshore,430034,0.8674
FR,offshore,430035,0.8531
FR,offshore,430036,0.7825
