0,0.3313
1,0.3661
2,0.3812
3,0.379
4,0.3928
5,0.4123
6,0.4451
7,0.4685
8,0.4582
9,0.4511
10,0.4708
11,0.4389
12,0.3965
13,0.4231
14,0.465
15,0.516
16,0.5705
17,0.6251
18,0.6753
19,0.6927
20,0.6966
21,0.685
22,0.6462
23,0.6208
24,0.6167
25,0.6165
26,0.6005
27,0.5897
28,0.5863
29,0.5835
30,0.5739
31,0.5667
32,0.5507
33,0.5164
34,0.4778
35,0.4425
36,0.4127
37,0.3879
38,0.362
39,0.3436
40,0.3173
41,0.2776
42,0.2417
43,0.2158
44,0.2003
45,0.1995
46,0.2067
47,0.2102
48,0.2075
49,0.1975
50,0.1883
51,0.1844
52,0.1798
53,0.1756
54,0.1642
55,0.1483
56,0.1387
57,0.1288
58,0.1226
59,0.1118
60,0.1087
61,0.1138
62,0.1229
63,0.1327
64,0.1385
65,0.1357
66,0.1292
67,0.1113
68,0.0876
69,0.0668
70,0.0771
71,0.0986
72,0.0947
73,0.0866
74,0.084
75,0.1067
76,0.1405
77,0.1867
78,0.2255
79,0.2392
80,0.2262
81,0.2108
82,0.2059
83,0.2139
84,0.2344
85,0.2523
86,0.2722
87,0.2891
88,0.314
89,0.3475
90,0.3609
91,0.3635
92,0.3536
93,0.3505
94,0.3638
95,0.3766
96,0.3876
97,0.3955
98,0.4012
99,0.409
100,0.4159
101,0.4273
102,0.4313
103,0.427
104,0.4202
105,0.4018
106,0.3874
107,0.376
108,0.3576
109,0.3432
110,0.3421
111,0.3474
112,0.3439
113,0.3325
114,0.3228
115,0.322
116,0.3194
117,0.3179
118,0.3112
119,0.3009
120,0.2935
121,0.282
122,0.2582
123,0.2305
124,0.2047
125,0.1898
126,0.1789
127,0.1605
128,0.1407
129,0.1249
130,0.1067
131,0.0921
132,0.0856
133,0.0806
134,0.08
135,0.0853
136,0.0944
137,0.1116
138,0.1251
139,0.1125
140,0.0785
141,0.0536
142,0.0375
143,0.0252
144,0.0226
145,0.0305
146,0.0424
147,0.058
148,0.0809
149,0.1087
150,0.1473
151,0.1935
152,0.242
153,0.3092
154,0.4042
155,0.4938
156,0.5901
157,0.5878
158,0.5798
159,0.6308
160,0.6908
161,0.6918
162,0.6832
163,0.7583
164,0.8005
165,0.828
166,0.8603
167,0.8724
168,0.856
169,0.8471
170,0.8473
171,0.8623
172,0.8799
173,0.8923
174,0.8904
175,0.8774
176,0.8698
177,0.872
178,0.8818
179,0.8915
180,0.9029
181,0.909
182,0.9035
183,0.901
184,0.8982
185,0.8905
186,0.8783
187,0.8679
188,0.8553
189,0.8478
190,0.851
191,0.8704
192,0.8802
193,0.8829
194,0.8725
195,0.8585
196,0.8354
197,0.8144
198,0.7936
199,0.766
200,0.7501
201,0.7468
202,0.7318
203,0.7143
204,0.7099
205,0.695
206,0.68
207,0.6629
208,0.6337
209,0.6261
210,0.6181
211,0.5836
212,0.5474
213,0.5099
214,0.4857
215,0.4055
216,0.3573
217,0.3122
218,0.2676
219,0.2313
220,0.211
221,0.185
222,0.1593
223,0.1385
224,0.1133
225,0.0909
226,0.0674
227,0.047
228,0.0368
229,0.0378
230,0.0441
231,0.0576
232,0.0726
233,0.0849
234,0.0941
235,0.098
236,0.0986
237,0.1114
238,0.1342
239,0.1578
240,0.1762
241,0.2154
242,0.2522
243,0.2883
244,0.3228
245,0.3275
246,0.3103
247,0.2954
248,0.2744
249,0.2751
250,0.3164
251,0.3757
252,0.4157
253,0.4366
254,0.4623
255,0.4821
256,0.454
257,0.417
258,0.3815
259,0.3677
260,0.3494
261,0.3215
262,0.281
263,0.2609
264,0.2658
265,0.282
266,0.3133
267,0.3469
268,0.4142
269,0.4928
270,0.5286
271,0.6488
272,0.7041
273,0.7214
274,0.7165
275,0.6988
276,0.705
277,0.6921
278,0.7053
279,0.7254
280,0.7327
281,0.7313
282,0.7037
283,0.6635
284,0.6022
285,0.5592
286,0.5585
287,0.5772
288,0.6644
289,0.6958
290,0.6637
291,0.6852
292,0.7674
293,0.7779
294,0.755
295,0.7768
296,0.7931
297,0.8056
298,0.8092
299,0.82
300,0.8446
301,0.8575
302,0.8769
303,0.8929
304,0.8965
305,0.888
306,0.879
307,0.8729
308,0.8583
309,0.8518
310,0.8624
311,0.8571
312,0.8223
313,0.795
314,0.7778
315,0.7644
316,0.744
317,0.7288
318,0.7052
319,0.658
320,0.5711
321,0.4861
322,0.4013
323,0.3459
324,0.3391
325,0.3403
326,0.3162
327,0.2688
328,0.2381
329,0.2024
330,0.1702
331,0.1439
332,0.1278
333,0.1242
334,0.1355
335,0.1692
336,0.2172
337,0.254
338,0.2882
339,0.3216
340,0.3607
341,0.4147
342,0.4589
343,0.4854
344,0.4962
345,0.5276
346,0.5429
347,0.567
348,0.5831
349,0.5846
350,0.5895
351,0.6043
352,0.6025
353,0.5997
354,0.5886
355,0.5939
356,0.5928
357,0.6267
358,0.6724
359,0.648
360,0.6379
361,0.6132
362,0.6331
363,0.6414
364,0.6455
365,0.6554
366,0.6738
367,0.6796
368,0.6971
369,0.7309
370,0.7373
371,0.7483
372,0.7759
373,0.7743
374,0.7739
375,0.7644
376,0.7521
377,0.7589
378,0.7378
379,0.6131
380,0.3919
381,0.2967
382,0.272
383,0.2985
384,0.3317
385,0.3382
386,0.3297
387,0.3242
388,0.3244
389,0.3114
390,0.3442
391,0.5044
392,0.6999
393,0.7624
394,0.779
395,0.7897
396,0.8127
397,0.8516
398,0.8482
399,0.8331
400,0.8315
401,0.8321
402,0.8105
403,0.7607
404,0.6756
405,0.568
406,0.4468
407,0.3248
408,0.2227
409,0.1355
410,0.0723
411,0.0349
412,0.0139
413,0.0031
414,0.0
415,0.0
416,0.0022
417,0.0185
418,0.0413
419,0.0629
420,0.08
421,0.0938
422,0.11
423,0.137
424,0.1782
425,0.226
426,0.2662
427,0.2945
428,0.3111
